ZENITH(DEG),AZIMUTH(DEG),VERT(dBi),HORI(dBi),TOTAL(dBi)
81.0,146.0,-8.68,-21.80,-8.47
82.0,146.0,-9.20,-22.77,-9.01
83.0,146.0,-9.83,-23.89,-9.66
84.0,146.0,-10.61,-25.18,-10.46
85.0,146.0,-11.60,-26.72,-11.47
86.0,146.0,-12.91,-28.62,-12.80
87.0,146.0,-14.74,-31.08,-14.64
88.0,146.0,-17.55,-34.57,-17.46
89.0,146.0,-22.79,-40.57,-22.72
0.0,147.0,-7.73,-11.19,-6.11
1.0,147.0,-7.73,-11.19,-6.11
2.0,147.0,-7.72,-11.19,-6.11
3.0,147.0,-7.72,-11.19,-6.10
4.0,147.0,-7.71,-11.18,-6.10
5.0,147.0,-7.70,-11.18,-6.09
6.0,147.0,-7.68,-11.18,-6.08
7.0,147.0,-7.66,-11.17,-6.06
8.0,147.0,-7.65,-11.17,-6.05
9.0,147.0,-7.62,-11.16,-6.03
10.0,147.0,-7.60,-11.16,-6.01
11.0,147.0,-7.57,-11.15,-5.99
12.0,147.0,-7.54,-11.15,-5.97
13.0,147.0,-7.51,-11.14,-5.95
14.0,147.0,-7.48,-11.13,-5.92
15.0,147.0,-7.45,-11.13,-5.90
16.0,147.0,-7.41,-11.12,-5.87
17.0,147.0,-7.37,-11.12,-5.84
18.0,147.0,-7.33,-11.11,-5.81
19.0,147.0,-7.29,-11.10,-5.78
20.0,147.0,-7.24,-11.10,-5.75
21.0,147.0,-7.20,-11.09,-5.71
22.0,147.0,-7.15,-11.09,-5.68
23.0,147.0,-7.11,-11.09,-5.64
24.0,147.0,-7.06,-11.09,-5.61
25.0,147.0,-7.01,-11.08,-5.57
26.0,147.0,-6.96,-11.08,-5.54
27.0,147.0,-6.90,-11.09,-5.50
28.0,147.0,-6.85,-11.09,-5.46
29.0,147.0,-6.80,-11.10,-5.43
30.0,147.0,-6.74,-11.10,-5.39
31.0,147.0,-6.69,-11.11,-5.35
32.0,147.0,-6.64,-11.12,-5.31
33.0,147.0,-6.58,-11.14,-5.28
34.0,147.0,-6.53,-11.15,-5.24
35.0,147.0,-6.48,-11.17,-5.21
36.0,147.0,-6.42,-11.19,-5.17
37.0,147.0,-6.37,-11.22,-5.14
38.0,147.0,-6.32,-11.25,-5.11
39.0,147.0,-6.26,-11.28,-5.08
40.0,147.0,-6.21,-11.32,-5.05
41.0,147.0,-6.16,-11.36,-5.02
42.0,147.0,-6.12,-11.40,-4.99
43.0,147.0,-6.07,-11.45,-4.96
44.0,147.0,-6.02,-11.50,-4.94
45.0,147.0,-5.98,-11.56,-4.92
46.0,147.0,-5.94,-11.63,-4.90
47.0,147.0,-5.90,-11.70,-4.88
48.0,147.0,-5.86,-11.77,-4.87
49.0,147.0,-5.82,-11.85,-4.86
50.0,147.0,-5.79,-11.94,-4.85
51.0,147.0,-5.76,-12.04,-4.84
52.0,147.0,-5.73,-12.14,-4.84
53.0,147.0,-5.71,-12.25,-4.84
54.0,147.0,-5.68,-12.37,-4.84
55.0,147.0,-5.67,-12.50,-4.85
56.0,147.0,-5.65,-12.63,-4.86
57.0,147.0,-5.64,-12.78,-4.87
58.0,147.0,-5.64,-12.93,-4.89
59.0,147.0,-5.64,-13.10,-4.92
60.0,147.0,-5.64,-13.27,-4.95
61.0,147.0,-5.65,-13.46,-4.98
62.0,147.0,-5.67,-13.66,-5.03
63.0,147.0,-5.69,-13.88,-5.07
64.0,147.0,-5.72,-14.10,-5.13
65.0,147.0,-5.75,-14.35,-5.19
66.0,147.0,-5.80,-14.61,-5.26
67.0,147.0,-5.85,-14.89,-5.34
68.0,147.0,-5.92,-15.18,-5.43
69.0,147.0,-5.99,-15.50,-5.53
70.0,147.0,-6.08,-15.84,-5.64
71.0,147.0,-6.18,-16.20,-5.77
72.0,147.0,-6.30,-16.59,-5.91
73.0,147.0,-6.43,-17.01,-6.06
74.0,147.0,-6.58,-17.46,-6.24
75.0,147.0,-6.76,-17.95,-6.44
76.0,147.0,-6.96,-18.49,-6.66
77.0,147.0,-7.19,-19.06,-6.92
78.0,147.0,-7.46,-19.70,-7.21
79.0,147.0,-7.78,-20.39,-7.54
80.0,147.0,-8.14,-21.16,-7.93
81.0,147.0,-8.58,-22.02,-8.39
82.0,147.0,-9.10,-23.00,-8.92
83.0,147.0,-9.73,-24.11,-9.57
84.0,147.0,-10.51,-25.40,-10.37
85.0,147.0,-11.50,-26.95,-11.38
86.0,147.0,-12.81,-28.85,-12.71
87.0,147.0,-14.64,-31.31,-14.55
88.0,147.0,-17.45,-34.80,-17.37
89.0,147.0,-22.69,-40.79,-22.62
0.0,148.0,-7.63,-11.42,-6.11
1.0,148.0,-7.63,-11.42,-6.11
2.0,148.0,-7.62,-11.42,-6.11
3.0,148.0,-7.62,-11.42,-6.10
4.0,148.0,-7.61,-11.41,-6.10
5.0,148.0,-7.60,-11.41,-6.09
6.0,148.0,-7.58,-11.41,-6.08
7.0,148.0,-7.56,-11.40,-6.06
8.0,148.0,-7.55,-11.40,-6.05
9.0,148.0,-7.52,-11.39,-6.03
10.0,148.0,-7.50,-11.39,-6.01
11.0,148.0,-7.47,-11.38,-5.99
12.0,148.0,-7.45,-11.38,-5.97
13.0,148.0,-7.41,-11.37,-5.95
14.0,148.0,-7.38,-11.36,-5.92
15.0,148.0,-7.35,-11.36,-5.89
16.0,148.0,-7.31,-11.35,-5.87
17.0,148.0,-7.27,-11.35,-5.84
18.0,148.0,-7.23,-11.34,-5.81
19.0,148.0,-7.19,-11.33,-5.77
20.0,148.0,-7.15,-11.33,-5.74
21.0,148.0,-7.10,-11.32,-5.71
22.0,148.0,-7.05,-11.32,-5.67
23.0,148.0,-7.01,-11.32,-5.64
24.0,148.0,-6.96,-11.32,-5.60
25.0,148.0,-6.91,-11.32,-5.56
26.0,148.0,-6.86,-11.32,-5.53
27.0,148.0,-6.80,-11.32,-5.49
28.0,148.0,-6.75,-11.32,-5.45
29.0,148.0,-6.70,-11.33,-5.41
30.0,148.0,-6.65,-11.33,-5.38
31.0,148.0,-6.59,-11.34,-5.34
32.0,148.0,-6.54,-11.35,-5.30
33.0,148.0,-6.48,-11.37,-5.26
34.0,148.0,-6.43,-11.38,-5.23
35.0,148.0,-6.38,-11.40,-5.19
36.0,148.0,-6.32,-11.42,-5.15
37.0,148.0,-6.27,-11.45,-5.12
38.0,148.0,-6.22,-11.48,-5.09
39.0,148.0,-6.17,-11.51,-5.05
40.0,148.0,-6.12,-11.55,-5.02
41.0,148.0,-6.07,-11.59,-4.99
42.0,148.0,-6.02,-11.63,-4.96
43.0,148.0,-5.97,-11.68,-4.94
44.0,148.0,-5.92,-11.74,-4.91
45.0,148.0,-5.88,-11.79,-4.89
46.0,148.0,-5.84,-11.86,-4.87
47.0,148.0,-5.80,-11.93,-4.85
48.0,148.0,-5.76,-12.00,-4.83
49.0,148.0,-5.72,-12.09,-4.82
50.0,148.0,-5.69,-12.17,-4.81
51.0,148.0,-5.66,-12.27,-4.80
52.0,148.0,-5.63,-12.37,-4.80
53.0,148.0,-5.61,-12.48,-4.80
54.0,148.0,-5.59,-12.60,-4.80
55.0,148.0,-5.57,-12.73,-4.80
56.0,148.0,-5.55,-12.86,-4.81
57.0,148.0,-5.54,-13.01,-4.83
58.0,148.0,-5.54,-13.16,-4.85
59.0,148.0,-5.54,-13.33,-4.87
60.0,148.0,-5.54,-13.51,-4.90
61.0,148.0,-5.55,-13.69,-4.93
62.0,148.0,-5.57,-13.89,-4.97
63.0,148.0,-5.59,-14.11,-5.02
64.0,148.0,-5.62,-14.34,-5.07
65.0,148.0,-5.66,-14.58,-5.13
66.0,148.0,-5.70,-14.84,-5.20
67.0,148.0,-5.76,-15.12,-5.28
68.0,148.0,-5.82,-15.41,-5.37
69.0,148.0,-5.90,-15.73,-5.47
70.0,148.0,-5.98,-16.07,-5.58
71.0,148.0,-6.08,-16.43,-5.70
72.0,148.0,-6.20,-16.82,-5.84
73.0,148.0,-6.33,-17.24,-5.99
74.0,148.0,-6.49,-17.70,-6.17
75.0,148.0,-6.66,-18.19,-6.37
76.0,148.0,-6.86,-18.72,-6.59
77.0,148.0,-7.10,-19.30,-6.84
78.0,148.0,-7.37,-19.93,-7.13
79.0,148.0,-7.68,-20.62,-7.46
80.0,148.0,-8.05,-21.40,-7.85
81.0,148.0,-8.48,-22.26,-8.30
82.0,148.0,-9.00,-23.23,-8.84
83.0,148.0,-9.63,-24.34,-9.49
84.0,148.0,-10.41,-25.64,-10.28
85.0,148.0,-11.41,-27.18,-11.29
86.0,148.0,-12.72,-29.08,-12.62
87.0,148.0,-14.55,-31.54,-14.46
88.0,148.0,-17.35,-35.03,-17.28
89.0,148.0,-22.59,-41.02,-22.53
0.0,149.0,-7.53,-11.66,-6.11
1.0,149.0,-7.53,-11.66,-6.11
2.0,149.0,-7.53,-11.66,-6.11
3.0,149.0,-7.52,-11.65,-6.10
4.0,149.0,-7.51,-11.65,-6.10
5.0,149.0,-7.50,-11.65,-6.09
6.0,149.0,-7.49,-11.65,-6.08
7.0,149.0,-7.47,-11.64,-6.06
8.0,149.0,-7.45,-11.64,-6.05
9.0,149.0,-7.43,-11.63,-6.03
10.0,149.0,-7.40,-11.63,-6.01
11.0,149.0,-7.38,-11.62,-5.99
12.0,149.0,-7.35,-11.62,-5.97
13.0,149.0,-7.32,-11.61,-5.94
14.0,149.0,-7.29,-11.60,-5.92
15.0,149.0,-7.25,-11.60,-5.89
16.0,149.0,-7.21,-11.59,-5.86
17.0,149.0,-7.18,-11.59,-5.83
18.0,149.0,-7.14,-11.58,-5.80
19.0,149.0,-7.09,-11.57,-5.77
20.0,149.0,-7.05,-11.57,-5.74
21.0,149.0,-7.00,-11.56,-5.70
22.0,149.0,-6.96,-11.56,-5.67
23.0,149.0,-6.91,-11.56,-5.63
24.0,149.0,-6.86,-11.56,-5.59
25.0,149.0,-6.81,-11.55,-5.56
26.0,149.0,-6.76,-11.56,-5.52
27.0,149.0,-6.71,-11.56,-5.48
28.0,149.0,-6.66,-11.56,-5.44
29.0,149.0,-6.60,-11.57,-5.40
30.0,149.0,-6.55,-11.57,-5.36
31.0,149.0,-6.50,-11.58,-5.32
32.0,149.0,-6.44,-11.59,-5.29
33.0,149.0,-6.39,-11.61,-5.25
34.0,149.0,-6.34,-11.62,-5.21
35.0,149.0,-6.28,-11.64,-5.17
36.0,149.0,-6.23,-11.66,-5.14
37.0,149.0,-6.18,-11.69,-5.10
38.0,149.0,-6.12,-11.72,-5.07
39.0,149.0,-6.07,-11.75,-5.03
40.0,149.0,-6.02,-11.79,-5.00
41.0,149.0,-5.97,-11.83,-4.97
42.0,149.0,-5.92,-11.87,-4.94
43.0,149.0,-5.88,-11.92,-4.91
44.0,149.0,-5.83,-11.98,-4.89
45.0,149.0,-5.79,-12.03,-4.86
46.0,149.0,-5.74,-12.10,-4.84
47.0,149.0,-5.70,-12.17,-4.82
48.0,149.0,-5.67,-12.24,-4.80
49.0,149.0,-5.63,-12.33,-4.79
50.0,149.0,-5.60,-12.42,-4.78
51.0,149.0,-5.57,-12.51,-4.77
52.0,149.0,-5.54,-12.61,-4.76
53.0,149.0,-5.51,-12.72,-4.76
54.0,149.0,-5.49,-12.84,-4.76
55.0,149.0,-5.47,-12.97,-4.76
56.0,149.0,-5.46,-13.10,-4.77
57.0,149.0,-5.45,-13.25,-4.78
58.0,149.0,-5.45,-13.40,-4.80
59.0,149.0,-5.45,-13.57,-4.82
60.0,149.0,-5.45,-13.75,-4.85
61.0,149.0,-5.46,-13.93,-4.88
62.0,149.0,-5.48,-14.14,-4.92
63.0,149.0,-5.50,-14.35,-4.97
64.0,149.0,-5.53,-14.58,-5.02
65.0,149.0,-5.56,-14.82,-5.08
66.0,149.0,-5.61,-15.08,-5.14
67.0,149.0,-5.66,-15.36,-5.22
68.0,149.0,-5.73,-15.66,-5.31
69.0,149.0,-5.80,-15.97,-5.40
70.0,149.0,-5.89,-16.31,-5.51
71.0,149.0,-5.99,-16.68,-5.63
72.0,149.0,-6.11,-17.07,-5.77
73.0,149.0,-6.24,-17.49,-5.93
74.0,149.0,-6.39,-17.94,-6.10
75.0,149.0,-6.57,-18.43,-6.29
76.0,149.0,-6.77,-18.96,-6.52
77.0,149.0,-7.00,-19.54,-6.77
78.0,149.0,-7.27,-20.17,-7.06
79.0,149.0,-7.59,-20.87,-7.39
80.0,149.0,-7.95,-21.64,-7.77
81.0,149.0,-8.39,-22.50,-8.22
82.0,149.0,-8.91,-23.47,-8.76
83.0,149.0,-9.54,-24.58,-9.40
84.0,149.0,-10.32,-25.88,-10.20
85.0,149.0,-11.31,-27.42,-11.21
86.0,149.0,-12.62,-29.32,-12.53
87.0,149.0,-14.45,-31.78,-14.37
88.0,149.0,-17.26,-35.27,-17.19
89.0,149.0,-22.50,-41.26,-22.44
0.0,150.0,-7.44,-11.91,-6.11
1.0,150.0,-7.44,-11.91,-6.11
2.0,150.0,-7.43,-11.90,-6.11
3.0,150.0,-7.43,-11.90,-6.10
4.0,150.0,-7.42,-11.90,-6.10
5.0,150.0,-7.41,-11.90,-6.09
6.0,150.0,-7.39,-11.90,-6.07
7.0,150.0,-7.38,-11.89,-6.06
8.0,150.0,-7.36,-11.89,-6.05
9.0,150.0,-7.34,-11.88,-6.03
10.0,150.0,-7.31,-11.88,-6.01
11.0,150.0,-7.29,-11.87,-5.99
12.0,150.0,-7.26,-11.87,-5.97
13.0,150.0,-7.23,-11.86,-5.94
14.0,150.0,-7.19,-11.85,-5.92
15.0,150.0,-7.16,-11.85,-5.89
16.0,150.0,-7.12,-11.84,-5.86
17.0,150.0,-7.08,-11.83,-5.83
18.0,150.0,-7.04,-11.83,-5.80
19.0,150.0,-7.00,-11.82,-5.76
20.0,150.0,-6.96,-11.82,-5.73
21.0,150.0,-6.91,-11.81,-5.70
22.0,150.0,-6.87,-11.81,-5.66
23.0,150.0,-6.82,-11.81,-5.62
24.0,150.0,-6.77,-11.81,-5.58
25.0,150.0,-6.72,-11.80,-5.55
26.0,150.0,-6.67,-11.80,-5.51
27.0,150.0,-6.62,-11.81,-5.47
28.0,150.0,-6.57,-11.81,-5.43
29.0,150.0,-6.51,-11.82,-5.39
30.0,150.0,-6.46,-11.82,-5.35
31.0,150.0,-6.41,-11.83,-5.31
32.0,150.0,-6.35,-11.84,-5.27
33.0,150.0,-6.30,-11.86,-5.23
34.0,150.0,-6.24,-11.87,-5.19
35.0,150.0,-6.19,-11.89,-5.16
36.0,150.0,-6.14,-11.91,-5.12
37.0,150.0,-6.08,-11.94,-5.08
38.0,150.0,-6.03,-11.97,-5.05
39.0,150.0,-5.98,-12.00,-5.01
40.0,150.0,-5.93,-12.04,-4.98
41.0,150.0,-5.88,-12.08,-4.95
42.0,150.0,-5.83,-12.12,-4.92
43.0,150.0,-5.79,-12.17,-4.89
44.0,150.0,-5.74,-12.23,-4.86
45.0,150.0,-5.70,-12.29,-4.83
46.0,150.0,-5.65,-12.35,-4.81
47.0,150.0,-5.61,-12.42,-4.79
48.0,150.0,-5.58,-12.50,-4.77
49.0,150.0,-5.54,-12.58,-4.76
50.0,150.0,-5.51,-12.67,-4.74
51.0,150.0,-5.48,-12.76,-4.73
52.0,150.0,-5.45,-12.86,-4.72
53.0,150.0,-5.42,-12.97,-4.72
54.0,150.0,-5.40,-13.09,-4.72
55.0,150.0,-5.38,-13.22,-4.72
56.0,150.0,-5.37,-13.36,-4.73
57.0,150.0,-5.36,-13.50,-4.74
58.0,150.0,-5.36,-13.66,-4.76
59.0,150.0,-5.36,-13.82,-4.78
60.0,150.0,-5.36,-14.00,-4.80
61.0,150.0,-5.37,-14.19,-4.83
62.0,150.0,-5.39,-14.39,-4.87
63.0,150.0,-5.41,-14.60,-4.91
64.0,150.0,-5.44,-14.83,-4.96
65.0,150.0,-5.47,-15.07,-5.02
66.0,150.0,-5.52,-15.33,-5.09
67.0,150.0,-5.57,-15.61,-5.16
68.0,150.0,-5.64,-15.91,-5.25
69.0,150.0,-5.71,-16.22,-5.34
70.0,150.0,-5.80,-16.56,-5.45
71.0,150.0,-5.90,-16.93,-5.57
72.0,150.0,-6.02,-17.32,-5.71
73.0,150.0,-6.15,-17.74,-5.86
74.0,150.0,-6.30,-18.19,-6.03
75.0,150.0,-6.48,-18.68,-6.22
76.0,150.0,-6.68,-19.21,-6.44
77.0,150.0,-6.91,-19.79,-6.70
78.0,150.0,-7.18,-20.42,-6.98
79.0,150.0,-7.50,-21.12,-7.31
80.0,150.0,-7.86,-21.89,-7.70
81.0,150.0,-8.30,-22.75,-8.15
82.0,150.0,-8.82,-23.72,-8.68
83.0,150.0,-9.45,-24.83,-9.32
84.0,150.0,-10.23,-26.13,-10.12
85.0,150.0,-11.22,-27.67,-11.13
86.0,150.0,-12.53,-29.57,-12.45
87.0,150.0,-14.36,-32.03,-14.29
88.0,150.0,-17.17,-35.52,-17.10
89.0,150.0,-22.41,-41.51,-22.36
0.0,151.0,-7.35,-12.16,-6.11
1.0,151.0,-7.35,-12.16,-6.11
2.0,151.0,-7.35,-12.16,-6.11
3.0,151.0,-7.34,-12.16,-6.10
4.0,151.0,-7.33,-12.16,-6.10
5.0,151.0,-7.32,-12.16,-6.09
6.0,151.0,-7.30,-12.15,-6.07
7.0,151.0,-7.29,-12.15,-6.06
8.0,151.0,-7.27,-12.15,-6.05
9.0,151.0,-7.25,-12.14,-6.03
10.0,151.0,-7.22,-12.14,-6.01
11.0,151.0,-7.20,-12.13,-5.99
12.0,151.0,-7.17,-12.12,-5.96
13.0,151.0,-7.14,-12.12,-5.94
14.0,151.0,-7.11,-12.11,-5.91
15.0,151.0,-7.07,-12.11,-5.89
16.0,151.0,-7.03,-12.10,-5.86
17.0,151.0,-7.00,-12.09,-5.83
18.0,151.0,-6.95,-12.09,-5.79
19.0,151.0,-6.91,-12.08,-5.76
20.0,151.0,-6.87,-12.08,-5.73
21.0,151.0,-6.82,-12.07,-5.69
22.0,151.0,-6.78,-12.07,-5.65
23.0,151.0,-6.73,-12.07,-5.62
24.0,151.0,-6.68,-12.06,-5.58
25.0,151.0,-6.63,-12.06,-5.54
26.0,151.0,-6.58,-12.06,-5.50
27.0,151.0,-6.53,-12.07,-5.46
28.0,151.0,-6.48,-12.07,-5.42
29.0,151.0,-6.42,-12.07,-5.38
30.0,151.0,-6.37,-12.08,-5.34
31.0,151.0,-6.32,-12.09,-5.30
32.0,151.0,-6.26,-12.10,-5.26
33.0,151.0,-6.21,-12.12,-5.22
34.0,151.0,-6.16,-12.13,-5.18
35.0,151.0,-6.10,-12.15,-5.14
36.0,151.0,-6.05,-12.17,-5.10
37.0,151.0,-6.00,-12.20,-5.06
38.0,151.0,-5.95,-12.23,-5.03
39.0,151.0,-5.89,-12.26,-4.99
40.0,151.0,-5.84,-12.30,-4.96
41.0,151.0,-5.79,-12.34,-4.92
42.0,151.0,-5.75,-12.38,-4.89
43.0,151.0,-5.70,-12.43,-4.86
44.0,151.0,-5.65,-12.49,-4.83
45.0,151.0,-5.61,-12.55,-4.81
46.0,151.0,-5.57,-12.61,-4.78
47.0,151.0,-5.53,-12.68,-4.76
48.0,151.0,-5.49,-12.76,-4.74
49.0,151.0,-5.45,-12.84,-4.72
50.0,151.0,-5.42,-12.93,-4.71
51.0,151.0,-5.39,-13.02,-4.70
52.0,151.0,-5.36,-13.12,-4.69
53.0,151.0,-5.34,-13.23,-4.68
54.0,151.0,-5.32,-13.35,-4.68
55.0,151.0,-5.30,-13.48,-4.68
56.0,151.0,-5.28,-13.62,-4.69
57.0,151.0,-5.27,-13.76,-4.70
58.0,151.0,-5.27,-13.92,-4.71
59.0,151.0,-5.27,-14.08,-4.73
60.0,151.0,-5.27,-14.26,-4.76
61.0,151.0,-5.28,-14.45,-4.79
62.0,151.0,-5.30,-14.65,-4.82
63.0,151.0,-5.32,-14.86,-4.86
64.0,151.0,-5.35,-15.09,-4.91
65.0,151.0,-5.39,-15.33,-4.97
66.0,151.0,-5.43,-15.59,-5.03
67.0,151.0,-5.49,-15.87,-5.11
68.0,151.0,-5.55,-16.17,-5.19
69.0,151.0,-5.63,-16.48,-5.28
70.0,151.0,-5.71,-16.82,-5.39
71.0,151.0,-5.81,-17.19,-5.51
72.0,151.0,-5.93,-17.58,-5.64
73.0,151.0,-6.06,-18.00,-5.79
74.0,151.0,-6.22,-18.45,-5.96
75.0,151.0,-6.39,-18.94,-6.16
76.0,151.0,-6.60,-19.47,-6.38
77.0,151.0,-6.83,-20.05,-6.63
78.0,151.0,-7.10,-20.68,-6.91
79.0,151.0,-7.41,-21.38,-7.24
80.0,151.0,-7.78,-22.15,-7.62
81.0,151.0,-8.21,-23.01,-8.07
82.0,151.0,-8.73,-23.98,-8.60
83.0,151.0,-9.36,-25.10,-9.25
84.0,151.0,-10.14,-26.39,-10.04
85.0,151.0,-11.14,-27.93,-11.05
86.0,151.0,-12.45,-29.83,-12.37
87.0,151.0,-14.28,-32.30,-14.21
88.0,151.0,-17.08,-35.78,-17.02
89.0,151.0,-22.33,-41.78,-22.28
0.0,152.0,-7.27,-12.43,-6.11
1.0,152.0,-7.26,-12.43,-6.11
2.0,152.0,-7.26,-12.43,-6.11
3.0,152.0,-7.25,-12.43,-6.10
4.0,152.0,-7.24,-12.43,-6.10
5.0,152.0,-7.23,-12.43,-6.09
6.0,152.0,-7.22,-12.42,-6.07
7.0,152.0,-7.20,-12.42,-6.06
8.0,152.0,-7.18,-12.42,-6.04
9.0,152.0,-7.16,-12.41,-6.03
10.0,152.0,-7.14,-12.41,-6.01
11.0,152.0,-7.11,-12.40,-5.99
12.0,152.0,-7.08,-12.39,-5.96
13.0,152.0,-7.05,-12.39,-5.94
14.0,152.0,-7.02,-12.38,-5.91
15.0,152.0,-6.99,-12.38,-5.88
16.0,152.0,-6.95,-12.37,-5.85
17.0,152.0,-6.91,-12.36,-5.82
18.0,152.0,-6.87,-12.36,-5.79
19.0,152.0,-6.83,-12.35,-5.75
20.0,152.0,-6.78,-12.35,-5.72
21.0,152.0,-6.74,-12.34,-5.68
22.0,152.0,-6.69,-12.34,-5.65
23.0,152.0,-6.65,-12.34,-5.61
24.0,152.0,-6.60,-12.33,-5.57
25.0,152.0,-6.55,-12.33,-5.53
26.0,152.0,-6.50,-12.33,-5.49
27.0,152.0,-6.45,-12.34,-5.45
28.0,152.0,-6.39,-12.34,-5.41
29.0,152.0,-6.34,-12.34,-5.37
30.0,152.0,-6.29,-12.35,-5.33
31.0,152.0,-6.23,-12.36,-5.29
32.0,152.0,-6.18,-12.37,-5.24
33.0,152.0,-6.13,-12.39,-5.20
34.0,152.0,-6.07,-12.40,-5.16
35.0,152.0,-6.02,-12.42,-5.12
36.0,152.0,-5.97,-12.45,-5.08
37.0,152.0,-5.91,-12.47,-5.05
38.0,152.0,-5.86,-12.50,-5.01
39.0,152.0,-5.81,-12.53,-4.97
40.0,152.0,-5.76,-12.57,-4.94
41.0,152.0,-5.71,-12.61,-4.90
42.0,152.0,-5.66,-12.65,-4.87
43.0,152.0,-5.61,-12.70,-4.84
44.0,152.0,-5.57,-12.76,-4.81
45.0,152.0,-5.53,-12.82,-4.78
46.0,152.0,-5.48,-12.88,-4.76
47.0,152.0,-5.44,-12.95,-4.73
48.0,152.0,-5.41,-13.03,-4.71
49.0,152.0,-5.37,-13.11,-4.69
50.0,152.0,-5.34,-13.20,-4.68
51.0,152.0,-5.31,-13.29,-4.67
52.0,152.0,-5.28,-13.40,-4.66
53.0,152.0,-5.25,-13.51,-4.65
54.0,152.0,-5.23,-13.62,-4.65
55.0,152.0,-5.22,-13.75,-4.65
56.0,152.0,-5.20,-13.89,-4.65
57.0,152.0,-5.19,-14.03,-4.66
58.0,152.0,-5.19,-14.19,-4.67
59.0,152.0,-5.19,-14.35,-4.69
60.0,152.0,-5.19,-14.53,-4.71
61.0,152.0,-5.20,-14.72,-4.74
62.0,152.0,-5.22,-14.92,-4.77
63.0,152.0,-5.24,-15.13,-4.82
64.0,152.0,-5.27,-15.36,-4.86
65.0,152.0,-5.31,-15.61,-4.92
66.0,152.0,-5.35,-15.87,-4.98
67.0,152.0,-5.40,-16.14,-5.05
68.0,152.0,-5.47,-16.44,-5.13
69.0,152.0,-5.54,-16.76,-5.23
70.0,152.0,-5.63,-17.10,-5.33
71.0,152.0,-5.73,-17.46,-5.45
72.0,152.0,-5.85,-17.85,-5.58
73.0,152.0,-5.98,-18.27,-5.73
74.0,152.0,-6.13,-18.72,-5.90
75.0,152.0,-6.31,-19.21,-6.09
76.0,152.0,-6.51,-19.74,-6.31
77.0,152.0,-6.75,-20.32,-6.56
78.0,152.0,-7.02,-20.95,-6.84
79.0,152.0,-7.33,-21.65,-7.17
80.0,152.0,-7.70,-22.42,-7.55
81.0,152.0,-8.13,-23.28,-8.00
82.0,152.0,-8.65,-24.26,-8.53
83.0,152.0,-9.28,-25.37,-9.18
84.0,152.0,-10.06,-26.66,-9.97
85.0,152.0,-11.06,-28.20,-10.97
86.0,152.0,-12.37,-30.10,-12.29
87.0,152.0,-14.20,-32.57,-14.13
88.0,152.0,-17.00,-36.06,-16.95
89.0,152.0,-22.24,-42.05,-22.20
0.0,153.0,-7.18,-12.71,-6.11
1.0,153.0,-7.18,-12.71,-6.11
2.0,153.0,-7.18,-12.71,-6.11
3.0,153.0,-7.17,-12.71,-6.10
4.0,153.0,-7.16,-12.71,-6.09
5.0,153.0,-7.15,-12.71,-6.09
6.0,153.0,-7.14,-12.70,-6.07
7.0,153.0,-7.12,-12.70,-6.06
8.0,153.0,-7.10,-12.70,-6.04
9.0,153.0,-7.08,-12.69,-6.03
10.0,153.0,-7.06,-12.69,-6.01
11.0,153.0,-7.03,-12.68,-5.98
12.0,153.0,-7.00,-12.67,-5.96
13.0,153.0,-6.97,-12.67,-5.94
14.0,153.0,-6.94,-12.66,-5.91
15.0,153.0,-6.90,-12.66,-5.88
16.0,153.0,-6.87,-12.65,-5.85
17.0,153.0,-6.83,-12.64,-5.82
18.0,153.0,-6.79,-12.64,-5.78
19.0,153.0,-6.75,-12.63,-5.75
20.0,153.0,-6.70,-12.63,-5.71
21.0,153.0,-6.66,-12.62,-5.68
22.0,153.0,-6.61,-12.62,-5.64
23.0,153.0,-6.56,-12.62,-5.60
24.0,153.0,-6.52,-12.62,-5.56
25.0,153.0,-6.47,-12.61,-5.52
26.0,153.0,-6.42,-12.62,-5.48
27.0,153.0,-6.36,-12.62,-5.44
28.0,153.0,-6.31,-12.62,-5.40
29.0,153.0,-6.26,-12.63,-5.36
30.0,153.0,-6.21,-12.63,-5.32
31.0,153.0,-6.15,-12.64,-5.27
32.0,153.0,-6.10,-12.65,-5.23
33.0,153.0,-6.05,-12.67,-5.19
34.0,153.0,-5.99,-12.69,-5.15
35.0,153.0,-5.94,-12.70,-5.11
36.0,153.0,-5.89,-12.73,-5.07
37.0,153.0,-5.83,-12.75,-5.03
38.0,153.0,-5.78,-12.78,-4.99
39.0,153.0,-5.73,-12.81,-4.95
40.0,153.0,-5.68,-12.85,-4.92
41.0,153.0,-5.63,-12.89,-4.88
42.0,153.0,-5.58,-12.94,-4.85
43.0,153.0,-5.53,-12.99,-4.82
44.0,153.0,-5.49,-13.04,-4.79
45.0,153.0,-5.45,-13.10,-4.76
46.0,153.0,-5.40,-13.16,-4.73
47.0,153.0,-5.36,-13.23,-4.71
48.0,153.0,-5.33,-13.31,-4.68
49.0,153.0,-5.29,-13.39,-4.66
50.0,153.0,-5.26,-13.48,-4.65
51.0,153.0,-5.23,-13.58,-4.63
52.0,153.0,-5.20,-13.68,-4.62
53.0,153.0,-5.17,-13.79,-4.61
54.0,153.0,-5.15,-13.91,-4.61
55.0,153.0,-5.14,-14.03,-4.61
56.0,153.0,-5.12,-14.17,-4.61
